what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112657184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112676336
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112676750
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112676772
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377112680271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112683948
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112686257
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1377112686294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112686294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112686308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112689577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112705189
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112705578
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112705591
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377112707880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112714631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1377112719835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377112721388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112729207
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112731578
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377112731613
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377112731613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112735545
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1377112738232
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1377112738236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112739065
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377112740426
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377112740522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377112743253
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1377112744108
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1377112744525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112744722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112747339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112750311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377112751577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112751911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112755108
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377112756277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112756547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112761243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112766228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112772217
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1377112774321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112774337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1377112776286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112777328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112780018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112787840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1377112790993
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1377112791360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112791652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1377112792231
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1377112796819
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1377112797226
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1377112797776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112801797
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1377112806236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112806250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112816278
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1377112818504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112818519
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1377112822651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112822921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112823204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112825780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112834833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112838732
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1377112841095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112841108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112846846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377112848309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112849784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112850839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112851880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112852922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112853946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112855002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112857243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112859126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112860438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377112861400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112862437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112865062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112867451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112871447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1377112874112
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1377112874463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112874735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112878730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112895705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1377112897020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112897050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112898466
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1377112899514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112899832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112900207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112900737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1377112901390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112901662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112903423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112914875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textEnd",1377112916836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112923632
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1377112926722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112926752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112933224
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1377112934927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112934963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112942606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112945317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112960642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112969684
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1377112975202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112975219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112979996
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1377112983491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112983504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377112991241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377112995600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113001038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377113002404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113002802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1377113003983
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1377113004564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113004922
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1377113005404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113009468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113468830
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113470693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113473463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113478909
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377113478979
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377113479004
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1377113481483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377113482747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1377113483581
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1377113483860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113484154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113487277
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377113489067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113489087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113489887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113493139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113524829
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113526370
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113531973
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113532014
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113532031
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113533057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113535617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113536955
started,bundle,org.eclipse.pde.build,3.7.0.v20110512-1320,"org.eclipse.pde.build",1377113538168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113541559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113543363
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377113545603
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113545603
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113547314
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113547584
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113547620
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113547635
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113549812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113549936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113551797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377113558032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1377113559344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113559883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377113560684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1377113562848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377113564066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1377113564848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1377113565758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113566314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113570744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113581498
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113582761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113586570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113614279
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113614648
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113614686
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113616230
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113619151
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113620319
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377113620319
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1377113620332
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113620340
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113620353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113626214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113759708
opened,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113762840
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113762851
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377113762866
activated,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377113764158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113765691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113769504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113784528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113790353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113792109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113797807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377113802491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377113806668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377115388547
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1377115390004
closed,editor,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.manifestEditor",1377115390004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377115393136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377122415679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377122418463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377122420344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377122421691
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377122422612
